id,model,answer,gt,isTrue,unique_id
history_1092_628fc601-b5ca-4a8b-8ffc-65f1544665cb,8b,"Reformatted Question: On <fact1>12 November</fact1>, a Constituent Assembly was elected. In these elections, <fact2>26 mandatory delegates were proposed by the Bolshevik Central Committee and 58 were proposed by the Socialist Revolutionaries</fact2>. Of these mandatory candidates, only one Bolshevik and seven Socialist Revolutionary delegates were women. The outcome of the election gave the majority to the Socialist Revolutionary Party, which no longer existed as a full party by that time, as the Left SR Party was in coalition with the Bolsheviks. The Bolsheviks dissolved the Constituent Assembly in January 1918, when it came into conflict with the Soviets. On <fact3>16 December 1917</fact3>, the government ventured to eliminate hierarchy in the army, removing all titles, ranks, and uniform decorations. The tradition of saluting was also eliminated. On <fact4>20 December 1917</fact4>, the Cheka was created by the decree of Vladimir Lenin. These were the beginnings of the Bolsheviks' consolidation of power over their political opponents. The Red Terror was started in September 1918, following a failed assassination attempt on Lenin's life. The Jacobin Terror was an example for the Soviet Bolsheviks. Leon Trotsky had compared Lenin to Maximilien Robespierre as early as 1904. The Decree on Land ratified the actions of the peasants who throughout Russia gained private land and redistributed it among themselves. The Bolsheviks viewed themselves as representing an alliance of workers and peasants and memorialized that understanding with the Hammer and Sickle on the flag and coat of arms of the Soviet Union.Other decrees: How many days took place between the elimination of hierarchy in the army and the creation of Cheka?
Answer: According to the passage, <fact3>16 December 1917</fact3> is the date when the government ventured to eliminate hierarchy in the army, and <fact4>20 December 1917</fact4> is the date when the Cheka was created. To find the number of days between these two dates, we need to calculate the difference. The difference between <fact4>20 December 1917</fact4> and <fact3>16 December 1917</fact3> is 4 days. So the answer is {4}.",4,True,history_1092_628fc601-b5ca-4a8b-8ffc-65f1544665cb
history_1748_7167e544-08eb-4aa3-a570-e51759d67f53,8b,"Reformatted Question: According to the 2014 census, <fact1>1,144,428 residents or 38.2%</fact1> live in cities while <fact2>1,853,807 are rural residents</fact2>. The largest cities under the control of the constitutional authorities are <fact3>Chişinău with 644,204 (with 590,631 actual urban dwellers)</fact3> and <fact4>Bălţi with 102,457 (97,930 urban dwellers)</fact4>. The autonomous territorial unit of <fact5>Gagauzia has 134,535, out of which 48,666 or 36.2%</fact5> are urban dwellers. <fact6>Ungheni is the third largest city with 32,828, followed by Cahul with 28,763, Soroca with 22,196 and Orhei with 21,065</fact6>. How many more people are in <fact3>Chişinău</fact3> compared to <fact7>Soroca and Orhei combined</fact7>?

Answer: According to the passage, <fact3>Chişinău has 644,204 residents</fact3> and <fact7>Soroca and Orhei combined have 43,191 residents</fact7>. <fact3>644,204</fact3> - <fact7>43,191</fact7> = 601,013. So the answer is {601,013}.",600943,False,history_1748_7167e544-08eb-4aa3-a570-e51759d67f53
nfl_1962_20fc3177-88af-4460-b053-dee560576d16,8b,"Reformatted Question: Coming off their home win over the Vikings, the Saints flew to Candlestick Park for a Week 2 Monday Night duel with the San Francisco 49ers.  New Orleans would deliver the opening punch in the first quarter as <fact1>49ers center David Baas' high snap deep within San Francisco territory went out of the back of the endzone for a safety</fact1>.  The Saints would add onto their lead as quarterback <fact2>Drew Brees hooked up with running back Reggie Bush on a 6-yard touchdown pass</fact2>.  The 49ers would answer in the second quarter as quarterback <fact3>Alex Smith found running back Frank Gore on a 12-yard touchdown pass</fact3>. San Francisco would take the lead with running back <fact4>Anthony Dixon's 2-yard touchdown run</fact4>, yet New Orleans would respond with <fact2>Brees' 3-yard touchdown pass to tight end David Thomas</fact2>.  The Saints would add onto their lead in the fourth quarter as kicker <fact5>Garrett Hartley made a 46-yard and a 19-yard field goal</fact5>.  The 49ers would strike back as Gore got a <fact4>7-yard touchdown run</fact4>, followed by <fact3>Smith's 2-point conversion pass to tight end Vernon Davis</fact3>.  In the end, New Orleans got the last laugh as <fact5>Hartley booted the game-ending 37-yard field goal</fact5>. How many more touchdown passes were there compared with touchdown runs?

Answer: According to the passage, there were <fact2>3 touchdown passes</fact2> by the Saints and the 49ers, and <fact4>3 touchdown runs</fact4> by the 49ers. <fact2>3</fact2> - <fact4>3</fact4> = 0. So the answer is {0}.",1,False,nfl_1962_20fc3177-88af-4460-b053-dee560576d16
nfl_1516_d7df715b-82c1-45db-a69b-2ec08557e92c,8b,"Reformatted Question: Playing in their second straight Thanksgiving game, the Eagles struggled especially on defense, where they were unable to stop the much-hyped Lions offense. The worst of it all was how unproven rookie Eric Rowe was tasked with covering wide receiver Calvin Johnson, leading to <fact1>Johnson catching 3 touchdowns</fact1>. <fact2>Stafford’s five passing touchdowns</fact2>, including <fact1>three of them to Johnson</fact1>, was too much for the Eagles to overcome, and for the second consecutive time this season, the Eagles gave up 45 points in a game. With the loss, the Eagles drop to 4-7 on the season and 6-1 when playing on Thanksgiving. How many touchdowns occurred in the first half?
Answer: According to the passage, <fact1>three touchdowns</fact1> were scored by Johnson, and <fact2>Stafford threw five passing touchdowns</fact2> in total. Since <fact1>three of them were to Johnson</fact1>, there are <fact2>5 - 3 = 2</fact2> touchdowns that are not to Johnson. However, the question asks for the number of touchdowns that occurred in the first half, not the total number of touchdowns. The passage does not specify the exact number of touchdowns that occurred in the first half, but it does mention that the Bears scored a touchdown in the first quarter, and they scored two more touchdowns in the second quarter. Therefore, the total number of touchdowns that occurred in the first half is <fact3>3</fact3>.",1,False,nfl_1516_d7df715b-82c1-45db-a69b-2ec08557e92c
nfl_180_bb3fcb2a-44aa-4828-b379-a2abe0b7174e,8b,"Reformatted Question: Clad in all-blue uniforms for the first time in franchise history, <fact1>Ron Dayne rushed for a career-high 153 yards and two touchdowns</fact1> and <fact2>Kris Brown kicked the winning 48-yard field goal as time expired to shock the Colts 27-24</fact2>. The Texans used <fact1>Dayne and rookie Chris Taylor to eat up the clock and exploit the Colts' suspect run defense, ranked last in the NFL</fact1>, while taking pressure off <fact2>David Carr and the struggling passing game</fact2>. The win broke a nine-game losing streak to the Colts (11-4). It would be the Colts' last defeat before winning Super Bowl XLI. <fact1>Mario Williams forced a Dominic Rhodes fumble on the Colts' second play</fact1>. <fact2>Anthony Weaver recovered the ball on the Indianapolis 47 and Houston would convert it into a touchdown, taking an early 14-0 lead</fact2>. Houston led through most of the game until <fact1>Peyton Manning and Marvin Harrison connected for their second touchdown, a 7-yard pass that tied it 24-24 with 2:41 remaining</fact1>. <fact2>Carr and the Texans then engineered a six-play, 31-yard drive that ended with Brown's winning kick</fact2>. <fact1>Carr was 16-of-23 for 163 yards and a touchdown and was not sacked</fact1>. How many yards did <fact2>Carr throw for?</fact2>
Answer: According to the passage, <fact1>Carr was 16-of-23 for 163 yards and a touchdown</fact1>. This information directly answers the question of how many yards Carr threw for.",163,False,nfl_180_bb3fcb2a-44aa-4828-b379-a2abe0b7174e
history_2412_20bce397-9176-4d2b-8c22-35d85541e054,8b,"Reformatted Question: Centered on Post Oak Boulevard and Westheimer Road, the Uptown Houston boomed during the 1970s and early 1980s when a collection of midrise office buildings, hotels, and retail developments appeared along Interstate 610 West. Uptown became one of the most prominent instances of an edge city. The tallest building in Uptown is the 64-floor, -tall, Philip Johnson and John Burgee designed landmark Williams Tower (known as the Transco Tower until 1999). At the time of construction, it was believed to be the worlds tallest skyscraper outside a central business district. The new 20-story Skanska building and BBVA Compass Plaza are the newest office buildings built in Uptown after <fact1>30 years</fact1>. The Uptown District is also home to buildings designed by noted architects I. M. Pei, César Pelli, and Philip Johnson. In the late 1990s and early 2000s, a mini-boom of midrise and highrise Tower block construction occurred, with several over 30 stories tall. Since <fact2>2000</fact2>, more than 30 high-rise buildings have gone up in Houston; all told, <fact3>72 high-rises</fact3> tower over the city, which adds up to about 8,300 units. In 2002, Uptown had more than 23 million square feet (2,100,000 m²) of office space with 16 million square feet (1,500,000 m²) of class A office space. How many of the <fact3>72 high-rises</fact3> in the city were built after <fact2>2000</fact2>?

Answer: According to the passage, since <fact2>2000</fact2>, more than 30 high-rise buildings have gone up in Houston. This information directly answers the question.",30,False,history_2412_20bce397-9176-4d2b-8c22-35d85541e054
nfl_1981_c32b9ccf-b3ec-44d5-b8b2-2bda74abf00b,8b,"Reformatted Question: A power outage that disrupted play in the <fact1>third quarter</fact1> served as a fitting metaphor for the Giants' general lack of power on the field this night. <fact2>Smith was sidelined by a torn pectoral muscle suffered during practice</fact2>, and backup receiver Ramses Barden saw his season come to an end during this game by way of a torn Achilles tendon. Former Giant Jason Garrett was making his head coaching debut for a Cowboys team revitalized by the firing of head coach Wade Phillips one week earlier. The Dallas defense held the Giants to just 6 points in the first half, aided by cornerback Bryan McCann's 101-yard ""pick 6"" from his own end zone. In a dimly lit <fact1>third quarter</fact1>, after a bank of lights went dark, Felix Jones extended the Cowboys' lead to 20 points on a 71-yard touchdown reception. Only after a total blackout caused an eight-minute play stoppage did Manning finally put the Giants' first touchdown on the board, in the form of a 5-yard pass to Manningham. The teams continued to trade touchdowns; a 24-yard pass from Kitna to Austin was followed by a 35-yard reception by Boss. But the Giants' turnover problem resurfaced in the <fact2>fourth quarter</fact2>, where a fumble and an interception ended up costing them any chance at a comeback. How many quarters did <fact3>Smith play</fact3>?
Answer: According to the passage, <fact1>Smith was sidelined</fact1> and did not play in any quarter.",0,False,nfl_1981_c32b9ccf-b3ec-44d5-b8b2-2bda74abf00b
history_2164_7c738afe-3dda-4d4d-ae07-7a46dd64e0e0,8b,"Reformatted Question: In the city, the population was spread out with <fact1>12.0% under the age of 18</fact1>, <fact2>55.2% from 18 to 24</fact2>, 15.3% from 25 to 44, <fact3>10.3% from 45 to 64</fact3>, and <fact4>7.1% who were 65 years of age or older</fact4>. The median age was <fact5>22 years</fact5>. For every <fact6>100 females</fact6>, there were <fact7>160.7 males</fact7>. For every <fact8>100 females age 18 and over</fact8>, there were <fact9>173.2 males</fact9>. How many are 25 years old than 65 years old?
Answer: According to the passage, <fact4>7.1%</fact4> of the population are 65 years of age or older. Since the median age is 22 years, it means that the population is spread out with more people under 22 years old than 22 years old. However, the question asks for the number of people 25 years old than 65 years old, which is not a percentage of the population. The question seems to be asking for the difference in age between 25 years old and 65 years old, which is 40 years.",8.2,False,history_2164_7c738afe-3dda-4d4d-ae07-7a46dd64e0e0
history_115_414253a7-15cf-44aa-b205-045c39299d95,8b,"Reformatted Question: At <fact1>its lowest average surface temperature in February</fact1>, how many degrees C warmer is it in <fact2>May</fact2>?
Answer: According to the passage, <fact1>the average surface water temperature is 26-28 °C in February</fact1> and <fact2>29 °C in May</fact2>. To find the difference, we need to find the average of the temperature range in February, which is <fact1>(26 + 28) / 2 = 27 °C</fact1>. Then, we can find the difference between the temperature in May and the average temperature in February, which is <fact2>29 - 27 = 2 °C</fact2>. So the answer is {2}.",3,False,history_115_414253a7-15cf-44aa-b205-045c39299d95
history_1876_a0e4aa81-3902-487b-a6c1-7f406a15aa27,8b,"Reformatted Question: Thailand is the worlds third largest producer of crude palm oil, producing approximately two million tonnes per year, or <fact1>1.2 percent of global output</fact1>. <fact2>Ninety-five percent of Thai production is consumed locally</fact2>. Almost <fact3>85 percent of palm plantations and extraction mills are in south Thailand</fact3>. At year-end 2016, <fact4>4.7 to 5.8 million Rai (unit) were planted in oil palms</fact4>, employing <fact5>300,000 farmers, mostly on small landholdings of 20 rai</fact5>. ASEAN as a region accounts for <fact6>52.5 million tonnes of palm oil production</fact6>, about <fact7>85 percent of the world total</fact7> and more than <fact8>90 percent of global exports</fact8>. Indonesia accounts for <fact9>52.2 percent of world exports</fact9>. Malaysian exports total <fact10>37.9 percent</fact10>. The biggest consumers of palm oil are <fact11>India, the European Union, and China</fact11>, with the three consuming nearly <fact12>50 percent of world exports</fact12>. Thailands Department of Internal Trade (DIT) usually sets the price of <fact13>crude palm oil and refined palm oil</fact13>. Thai farmers have a relatively low yield compared to those in <fact14>Malaysia and Indonesia</fact14>. Thai palm oil crops yield <fact15>4-17 percent oil</fact15> compared to around <fact16>20 percent in competing countries</fact16>. In addition, Indonesian and Malaysian oil palm plantations are <fact17>10 times the size of Thai plantations</fact17>. What percent of crude palm oil produced in Thailand is not consumed locally?

Answer: According to the passage, <fact2>Ninety-five percent of Thai production is consumed locally</fact2>, and <fact1>1.2 percent of global output</fact1> is produced in Thailand. To find the percentage of crude palm oil produced in Thailand that is not consumed locally, we need to subtract the percentage consumed locally from the global output percentage. However, since the global output percentage is given as a percentage of global output, we need to assume that the global output is 100% to find the actual amount produced in Thailand. If we assume the global output is 100%, then <fact1>1.2%</fact1> of it is produced in Thailand. <fact2>Ninety-five percent</fact2> of <fact1>1.2%</fact1> is consumed locally, which is <fact2>0.95 * 1.2 = 1.14%</fact2>. Since the total is 100%, the percentage that is not consumed locally is 100% - 1.14% = 98.86%.",5,False,history_1876_a0e4aa81-3902-487b-a6c1-7f406a15aa27
